,state_id,area_type,age_group,employment_status,male,female
1335,27,Urban,35-39,employed,1903433,504077
1336,27,Urban,40-49,employed,3020559,749514
1337,27,Urban,50-59,employed,1776540,386733
1338,27,Urban,60-69,employed,532116,138967
1339,27,Urban,70-79,employed,140357,35768
1340,27,Urban,80+,employed,51488,14401
1341,27,Urban,Age not stated,employed,55021,15109
1342,27,Urban,15-59,employed,12920474,3191790
1343,27,Urban,60+,employed,723961,189136
1344,28,Total,Total,employed,21460081,11577297
1345,28,Total,5-9,employed,41747,33912
1346,28,Total,10-14,employed,172573,156619
1347,28,Total,15-19,employed,1011341,696083
1348,28,Total,20-24,employed,2169216,1299947
1349,28,Total,25-29,employed,2959794,1650692
1350,28,Total,30-34,employed,2847856,1508664
1351,28,Total,35-39,employed,2823639,1592724
1352,28,Total,40-49,employed,4581619,2286170
1353,28,Total,50-59,employed,2690094,1359226
1354,28,Total,60-69,employed,1515119,737382
1355,28,Total,70-79,employed,399355,128669
1356,28,Total,80+,employed,86247,37754
1357,28,Total,Age not stated,employed,161481,89455
1358,28,Total,15-59,employed,19083559,10393506
1359,28,Total,60+,employed,2000721,903805
1360,28,Rural,Total,employed,14585917,9557051
1361,28,Rural,5-9,employed,25138,22528
1362,28,Rural,10-14,employed,129480,132798
1363,28,Rural,15-19,employed,785728,597333
1364,28,Rural,20-24,employed,1567337,1089091
1365,28,Rural,25-29,employed,1970882,1343861
1366,28,Rural,30-34,employed,1837920,1217076
1367,28,Rural,35-39,employed,1831399,1291310
1368,28,Rural,40-49,employed,2995855,1868785
1369,28,Rural,50-59,employed,1792775,1144456
1370,28,Rural,60-69,employed,1187706,644829
1371,28,Rural,70-79,employed,316493,109018
1372,28,Rural,80+,employed,58027,29210
1373,28,Rural,Age not stated,employed,87177,66756
1374,28,Rural,15-59,employed,12781896,8551912
1375,28,Rural,60+,employed,1562226,783057
1376,28,Urban,Total,employed,6874164,2020246
1377,28,Urban,5-9,employed,16609,11384
1378,28,Urban,10-14,employed,43093,23821
1379,28,Urban,15-19,employed,225613,98750
1380,28,Urban,20-24,employed,601879,210856
1381,28,Urban,25-29,employed,988912,306831
1382,28,Urban,30-34,employed,1009936,291588
1383,28,Urban,35-39,employed,992240,301414
1384,28,Urban,40-49,employed,1585764,417385
1385,28,Urban,50-59,employed,897319,214770
1386,28,Urban,60-69,employed,327413,92553
1387,28,Urban,70-79,employed,82862,19651
1388,28,Urban,80+,employed,28220,8544
1389,28,Urban,Age not stated,employed,74304,22699
1390,28,Urban,15-59,employed,6301663,1841594
1391,28,Urban,60+,employed,438495,120748
1392,29,Total,Total,employed,16349837,7047344
1393,29,Total,5-9,employed,27219,22534
1394,29,Total,10-14,employed,117773,81906
1395,29,Total,15-19,employed,877839,415341
1396,29,Total,20-24,employed,1908990,806419
1397,29,Total,25-29,employed,2328310,1004614
1398,29,Total,30-34,employed,2083678,901632
1399,29,Total,35-39,employed,2063873,1000451
1400,29,Total,40-49,employed,3385015,1460098
1401,29,Total,50-59,employed,2090149,824395
1402,29,Total,60-69,employed,1073050,410023
1403,29,Total,70-79,employed,311435,90431
1404,29,Total,80+,employed,74316,25952
1405,29,Total,Age not stated,employed,8190,3548
1406,29,Total,15-59,employed,14737854,6412950
1407,29,Total,60+,employed,1458801,526406
1408,29,Rural,Total,employed,10003021,5057884
1409,29,Rural,5-9,employed,16414,13949
1410,29,Rural,10-14,employed,81119,62974
1411,29,Rural,15-19,employed,614439,315635
1412,29,Rural,20-24,employed,1194073,557918
1413,29,Rural,25-29,employed,1334138,666889
1414,29,Rural,30-34,employed,1154224,610438
1415,29,Rural,35-39,employed,1183820,706053
1416,29,Rural,40-49,employed,2045271,1068264
1417,29,Rural,50-59,employed,1289223,625856
1418,29,Rural,60-69,employed,796548,336367
1419,29,Rural,70-79,employed,240006,73070
1420,29,Rural,80+,employed,49412,18342
1421,29,Rural,Age not stated,employed,4334,2129
1422,29,Rural,15-59,employed,8815188,4551053
1423,29,Rural,60+,employed,1085966,427779
1424,29,Urban,Total,employed,6346816,1989460
1425,29,Urban,5-9,employed,10805,8585
1426,29,Urban,10-14,employed,36654,18932
1427,29,Urban,15-19,employed,263400,99706
1428,29,Urban,20-24,employed,714917,248501
1429,29,Urban,25-29,employed,994172,337725
1430,29,Urban,30-34,employed,929454,291194
1431,29,Urban,35-39,employed,880053,294398
1432,29,Urban,40-49,employed,1339744,391834
1433,29,Urban,50-59,employed,800926,198539
1434,29,Urban,60-69,employed,276502,73656
1435,29,Urban,70-79,employed,71429,17361
1436,29,Urban,80+,employed,24904,7610
1437,29,Urban,Age not stated,employed,3856,1419
1438,29,Urban,15-59,employed,5922666,1861897
1439,29,Urban,60+,employed,372835,98627
1440,30,Total,Total,employed,356967,119086
1441,30,Total,5-9,employed,1610,1476
1442,30,Total,10-14,employed,2153,1681
1443,30,Total,15-19,employed,10178,4460
1444,30,Total,20-24,employed,37391,15059
1445,30,Total,25-29,employed,48653,18486
1446,30,Total,30-34,employed,49416,15332
1447,30,Total,35-39,employed,51036,14845
1448,30,Total,40-49,employed,83224,25300
1449,30,Total,50-59,employed,51890,15449
1450,30,Total,60-69,employed,15964,4869
1451,30,Total,70-79,employed,3919,1392
1452,30,Total,80+,employed,1034,502
1453,30,Total,Age not stated,employed,499,235
1454,30,Total,15-59,employed,331788,108931
1455,30,Total,60+,employed,20917,6763
1456,30,Rural,Total,employed,122042,42477
1457,30,Rural,5-9,employed,586,559
1458,30,Rural,10-14,employed,737,642
1459,30,Rural,15-19,employed,2960,1783
1460,30,Rural,20-24,employed,11414,5772
1461,30,Rural,25-29,employed,16748,6749
1462,30,Rural,30-34,employed,17606,5399
1463,30,Rural,35-39,employed,18163,5232
1464,30,Rural,40-49,employed,28633,8362
1465,30,Rural,50-59,employed,17572,5181
1466,30,Rural,60-69,employed,5737,1980
1467,30,Rural,70-79,employed,1312,508
1468,30,Rural,80+,employed,350,179
1469,30,Rural,Age not stated,employed,224,131
1470,30,Rural,15-59,employed,113096,38478
1471,30,Rural,60+,employed,7399,2667
1472,30,Urban,Total,employed,234925,76609
1473,30,Urban,5-9,employed,1024,917
1474,30,Urban,10-14,employed,1416,1039
1475,30,Urban,15-19,employed,7218,2677
1476,30,Urban,20-24,employed,25977,9287
1477,30,Urban,25-29,employed,31905,11737
1478,30,Urban,30-34,employed,31810,9933
1479,30,Urban,35-39,employed,32873,9613
1480,30,Urban,40-49,employed,54591,16938
1481,30,Urban,50-59,employed,34318,10268
1482,30,Urban,60-69,employed,10227,2889
1483,30,Urban,70-79,employed,2607,884
1484,30,Urban,80+,employed,684,323
1485,30,Urban,Age not stated,employed,275,104
1486,30,Urban,15-59,employed,218692,70453
1487,30,Urban,60+,employed,13518,4096
1488,31,Total,Total,employed,9137,1667
1489,31,Total,5-9,employed,12,1
1490,31,Total,10-14,employed,7,8
1491,31,Total,15-19,employed,45,11
1492,31,Total,20-24,employed,404,69
1493,31,Total,25-29,employed,888,212
1494,31,Total,30-34,employed,1090,243
1495,31,Total,35-39,employed,1267,276
1496,31,Total,40-49,employed,2827,466
1497,31,Total,50-59,employed,2288,352
1498,31,Total,60-69,employed,247,22
1499,31,Total,70-79,employed,35,2
1500,31,Total,80+,employed,18,4
1501,31,Total,Age not stated,employed,9,1
1502,31,Total,15-59,employed,8809,1629
1503,31,Total,60+,employed,300,28
1504,31,Rural,Total,employed,1878,347
1505,31,Rural,5-9,employed,0,0
1506,31,Rural,10-14,employed,1,2
1507,31,Rural,15-19,employed,14,2
1508,31,Rural,20-24,employed,91,13
1509,31,Rural,25-29,employed,187,52
1510,31,Rural,30-34,employed,254,59
1511,31,Rural,35-39,employed,254,55
1512,31,Rural,40-49,employed,539,91
1513,31,Rural,50-59,employed,469,68
1514,31,Rural,60-69,employed,59,5
1515,31,Rural,70-79,employed,3,0
1516,31,Rural,80+,employed,4,0
1517,31,Rural,Age not stated,employed,3,0
1518,31,Rural,15-59,employed,1808,340
1519,31,Rural,60+,employed,66,5
1520,31,Urban,Total,employed,7259,1320
1521,31,Urban,5-9,employed,12,1
1522,31,Urban,10-14,employed,6,6
1523,31,Urban,15-19,employed,31,9
1524,31,Urban,20-24,employed,313,56
1525,31,Urban,25-29,employed,701,160
1526,31,Urban,30-34,employed,836,184
1527,31,Urban,35-39,employed,1013,221
1528,31,Urban,40-49,employed,2288,375
1529,31,Urban,50-59,employed,1819,284
1530,31,Urban,60-69,employed,188,17
1531,31,Urban,70-79,employed,32,2
1532,31,Urban,80+,employed,14,4
1533,31,Urban,Age not stated,employed,6,1
1534,31,Urban,15-59,employed,7001,1289
1535,31,Urban,60+,employed,234,23
1536,32,Total,Total,employed,7179828,2149919
1537,32,Total,5-9,employed,4272,3333
1538,32,Total,10-14,employed,9323,4829
1539,32,Total,15-19,employed,100946,26451
1540,32,Total,20-24,employed,530754,129176
1541,32,Total,25-29,employed,863575,214338
1542,32,Total,30-34,employed,915150,262393
1543,32,Total,35-39,employed,969542,356217
1544,32,Total,40-49,employed,1840653,650214
1545,32,Total,50-59,employed,1305218,359550
1546,32,Total,60-69,employed,491623,112903
1547,32,Total,70-79,employed,121113,23577
1548,32,Total,80+,employed,22384,4975
1549,32,Total,Age not stated,employed,5275,1963
1550,32,Total,15-59,employed,6525838,1998339
1551,32,Total,60+,employed,635120,141455
1552,32,Rural,Total,employed,3743078,1187113
1553,32,Rural,5-9,employed,2152,1695
1554,32,Rural,10-14,employed,4990,2546
1555,32,Rural,15-19,employed,56394,15822
1556,32,Rural,20-24,employed,282815,70860
1557,32,Rural,25-29,employed,451513,115184
1558,32,Rural,30-34,employed,471656,141553
1559,32,Rural,35-39,employed,497850,195144
1560,32,Rural,40-49,employed,936837,356862
1561,32,Rural,50-59,employed,671799,201015
1562,32,Rural,60-69,employed,276494,68384
1563,32,Rural,70-79,employed,73883,14255
1564,32,Rural,80+,employed,14112,2864
1565,32,Rural,Age not stated,employed,2583,929
1566,32,Rural,15-59,employed,3368864,1096440
1567,32,Rural,60+,employed,364489,85503
1568,32,Urban,Total,employed,3436750,962806
1569,32,Urban,5-9,employed,2120,1638
1570,32,Urban,10-14,employed,4333,2283
1571,32,Urban,15-19,employed,44552,10629
1572,32,Urban,20-24,employed,247939,58316
1573,32,Urban,25-29,employed,412062,99154
1574,32,Urban,30-34,employed,443494,120840
1575,32,Urban,35-39,employed,471692,161073
1576,32,Urban,40-49,employed,903816,293352
1577,32,Urban,50-59,employed,633419,158535
1578,32,Urban,60-69,employed,215129,44519
1579,32,Urban,70-79,employed,47230,9322
1580,32,Urban,80+,employed,8272,2111
1581,32,Urban,Age not stated,employed,2692,1034
1582,32,Urban,15-59,employed,3156974,901899
1583,32,Urban,60+,employed,270631,55952
1584,33,Total,Total,employed,18961194,8980987
1585,33,Total,5-9,employed,20941,17189
1586,33,Total,10-14,employed,68073,45234
1587,33,Total,15-19,employed,626247,359002
1588,33,Total,20-24,employed,1694728,826891
1589,33,Total,25-29,employed,2525627,1128796
1590,33,Total,30-34,employed,2493985,1107649
1591,33,Total,35-39,employed,2469105,1301999
1592,33,Total,40-49,employed,4320443,2085937
1593,33,Total,50-59,employed,2829619,1274478
1594,33,Total,60-69,employed,1369663,632916
1595,33,Total,70-79,employed,443008,162675
1596,33,Total,80+,employed,88676,32463
1597,33,Total,Age not stated,employed,11079,5758
1598,33,Total,15-59,employed,16959754,8084752
1599,33,Total,60+,employed,1901347,828054
1600,33,Rural,Total,employed,9552474,5786642
1601,33,Rural,5-9,employed,11926,10261
1602,33,Rural,10-14,employed,40360,29276
1603,33,Rural,15-19,employed,383963,240305
1604,33,Rural,20-24,employed,921940,516034
1605,33,Rural,25-29,employed,1259618,709460
1606,33,Rural,30-34,employed,1177906,685247
1607,33,Rural,35-39,employed,1164915,816715
1608,33,Rural,40-49,employed,2060123,1323383
1609,33,Rural,50-59,employed,1378003,853743
1610,33,Rural,60-69,employed,810666,459460
1611,33,Rural,70-79,employed,281347,116803
1612,33,Rural,80+,employed,56290,22417
1613,33,Rural,Age not stated,employed,5417,3538
1614,33,Rural,15-59,employed,8346468,5144887
1615,33,Rural,60+,employed,1148303,598680
1616,33,Urban,Total,employed,9408720,3194345
1617,33,Urban,5-9,employed,9015,6928
1618,33,Urban,10-14,employed,27713,15958
1619,33,Urban,15-19,employed,242284,118697
1620,33,Urban,20-24,employed,772788,310857
1621,33,Urban,25-29,employed,1266009,419336
1622,33,Urban,30-34,employed,1316079,422402
1623,33,Urban,35-39,employed,1304190,485284
1624,33,Urban,40-49,employed,2260320,762554
1625,33,Urban,50-59,employed,1451616,420735
1626,33,Urban,60-69,employed,558997,173456
1627,33,Urban,70-79,employed,161661,45872
1628,33,Urban,80+,employed,32386,10046
1629,33,Urban,Age not stated,employed,5662,2220
1630,33,Urban,15-59,employed,8613286,2939865
1631,33,Urban,60+,employed,753044,229374
1632,34,Total,Total,employed,306409,93280
1633,34,Total,5-9,employed,242,222
1634,34,Total,10-14,employed,642,315
1635,34,Total,15-19,employed,5610,2284
1636,34,Total,20-24,employed,22793,9029
1637,34,Total,25-29,employed,42803,13026
1638,34,Total,30-34,employed,46918,13649
1639,34,Total,35-39,employed,47291,15116
1640,34,Total,40-49,employed,77237,22638
1641,34,Total,50-59,employed,45571,12069
1642,34,Total,60-69,employed,13134,3686
1643,34,Total,70-79,employed,3269,945
1644,34,Total,80+,employed,714,251
1645,34,Total,Age not stated,employed,185,50
1646,34,Total,15-59,employed,288223,87811
1647,34,Total,60+,employed,17117,4882
1648,34,Rural,Total,employed,91068,31120
1649,34,Rural,5-9,employed,97,83
1650,34,Rural,10-14,employed,235,119
1651,34,Rural,15-19,employed,2033,865
1652,34,Rural,20-24,employed,7593,3002
1653,34,Rural,25-29,employed,13600,4173
1654,34,Rural,30-34,employed,13947,4411
1655,34,Rural,35-39,employed,13664,5110
1656,34,Rural,40-49,employed,21457,7438
1657,34,Rural,50-59,employed,12221,3950
1658,34,Rural,60-69,employed,4562,1499
1659,34,Rural,70-79,employed,1300,350
1660,34,Rural,80+,employed,288,103
1661,34,Rural,Age not stated,employed,71,17
1662,34,Rural,15-59,employed,84515,28949
1663,34,Rural,60+,employed,6150,1952
1664,34,Urban,Total,employed,215341,62160
1665,34,Urban,5-9,employed,145,139
1666,34,Urban,10-14,employed,407,196
1667,34,Urban,15-19,employed,3577,1419
1668,34,Urban,20-24,employed,15200,6027
1669,34,Urban,25-29,employed,29203,8853
1670,34,Urban,30-34,employed,32971,9238
1671,34,Urban,35-39,employed,33627,10006
1672,34,Urban,40-49,employed,55780,15200
1673,34,Urban,50-59,employed,33350,8119
1674,34,Urban,60-69,employed,8572,2187
1675,34,Urban,70-79,employed,1969,595
1676,34,Urban,80+,employed,426,148
1677,34,Urban,Age not stated,employed,114,33
1678,34,Urban,15-59,employed,203708,58862
1679,34,Urban,60+,employed,10967,2930
1680,35,Total,Total,employed,103619,22291
1681,35,Total,5-9,employed,202,180
1682,35,Total,10-14,employed,364,253
1683,35,Total,15-19,employed,2319,536
1684,35,Total,20-24,employed,10041,1692
1685,35,Total,25-29,employed,16196,3147
1686,35,Total,30-34,employed,15630,3340
1687,35,Total,35-39,employed,14543,3633
1688,35,Total,40-49,employed,24460,5859
1689,35,Total,50-59,employed,14878,2945
1690,35,Total,60-69,employed,3795,525
1691,35,Total,70-79,employed,842,111
1692,35,Total,80+,employed,268,52
1693,35,Total,Age not stated,employed,81,18
1694,35,Total,15-59,employed,98067,21152
1695,35,Total,60+,employed,4905,688
1696,35,Rural,Total,employed,60411,11955
1697,35,Rural,5-9,employed,136,126
1698,35,Rural,10-14,employed,220,154
1699,35,Rural,15-19,employed,1254,314
1700,35,Rural,20-24,employed,5636,941
1701,35,Rural,25-29,employed,9357,1726
1702,35,Rural,30-34,employed,9081,1822
1703,35,Rural,35-39,employed,8298,1948
1704,35,Rural,40-49,employed,13959,2916
1705,35,Rural,50-59,employed,8734,1488
1706,35,Rural,60-69,employed,2840,397
1707,35,Rural,70-79,employed,657,86
1708,35,Rural,80+,employed,203,31
1709,35,Rural,Age not stated,employed,36,6
1710,35,Rural,15-59,employed,56319,11155
1711,35,Rural,60+,employed,3700,514
1712,35,Urban,Total,employed,43208,10336
1713,35,Urban,5-9,employed,66,54
1714,35,Urban,10-14,employed,144,99
1715,35,Urban,15-19,employed,1065,222
1716,35,Urban,20-24,employed,4405,751
1717,35,Urban,25-29,employed,6839,1421
1718,35,Urban,30-34,employed,6549,1518
1719,35,Urban,35-39,employed,6245,1685
1720,35,Urban,40-49,employed,10501,2943
1721,35,Urban,50-59,employed,6144,1457
1722,35,Urban,60-69,employed,955,128
1723,35,Urban,70-79,employed,185,25
1724,35,Urban,80+,employed,65,21
1725,35,Urban,Age not stated,employed,45,12
1726,35,Urban,15-59,employed,41748,9997
1727,35,Urban,60+,employed,1205,174
1728,0,Total,Total,unemployed,291330383,437635726
1729,0,Total,5-9,unemployed,64934394,59460094
1730,0,Total,10-14,unemployed,65155992,59958195
1731,0,Total,15-19,unemployed,44284716,46025353
1732,0,Total,20-24,unemployed,19586165,36373697
1733,0,Total,25-29,unemployed,6510735,30443319
1734,0,Total,30-34,unemployed,2711432,25096196
1735,0,Total,35-39,unemployed,1747551,22984303
1736,0,Total,40-49,unemployed,2671224,35512676
1737,0,Total,50-59,unemployed,3614937,25557392
1738,0,Total,60-69,unemployed,9558564,23084544
1739,0,Total,70-79,unemployed,7217863,12004436
1740,0,Total,80+,unemployed,3439893,5350398
1741,0,Total,Age not stated,unemployed,1264843,1610419
1742,0,Total,15-59,unemployed,81126760,221992936
1743,0,Total,60+,unemployed,20216320,40439378
1744,0,Rural,Total,unemployed,200944045,284061715
1745,0,Rural,5-9,unemployed,47822552,44099081
1746,0,Rural,10-14,unemployed,47100806,43487326
1747,0,Rural,15-19,unemployed,29374703,30302699
1748,0,Rural,20-24,unemployed,11214842,21235606
1749,0,Rural,25-29,unemployed,3559867,16975077
1750,0,Rural,30-34,unemployed,1533399,13895669
1751,0,Rural,35-39,unemployed,1015038,12633969
1752,0,Rural,40-49,unemployed,1523671,19290235
1753,0,Rural,50-59,unemployed,1852661,14491271
1754,0,Rural,60-69,unemployed,5153353,14971867
1755,0,Rural,70-79,unemployed,4562795,8139758
1756,0,Rural,80+,unemployed,2370232,3599191
1757,0,Rural,Age not stated,unemployed,823749,989683
1758,0,Rural,15-59,unemployed,50074181,128824526
1759,0,Rural,60+,unemployed,12086380,26710816
1760,0,Urban,Total,unemployed,90386338,153574011
1761,0,Urban,5-9,unemployed,17111842,15361013
1762,0,Urban,10-14,unemployed,18055186,16470869
1763,0,Urban,15-19,unemployed,14910013,15722654
1764,0,Urban,20-24,unemployed,8371323,15138091
1765,0,Urban,25-29,unemployed,2950868,13468242
1766,0,Urban,30-34,unemployed,1178033,11200527
1767,0,Urban,35-39,unemployed,732513,10350334
1768,0,Urban,40-49,unemployed,1147553,16222441
1769,0,Urban,50-59,unemployed,1762276,11066121
1770,0,Urban,60-69,unemployed,4405211,8112677
1771,0,Urban,70-79,unemployed,2655068,3864678
1772,0,Urban,80+,unemployed,1069661,1751207
1773,0,Urban,Age not stated,unemployed,441094,620736
1774,0,Urban,15-59,unemployed,31052579,93168410
1775,0,Urban,60+,unemployed,8129940,13728562
1776,1,Total,Total,unemployed,3445572,4773017
1777,1,Total,5-9,unemployed,730336,650848
1778,1,Total,10-14,unemployed,699980,629739
1779,1,Total,15-19,unemployed,503449,505687
1780,1,Total,20-24,unemployed,270514,411494
1781,1,Total,25-29,unemployed,105968,337841
1782,1,Total,30-34,unemployed,42639,280919
1783,1,Total,35-39,unemployed,22650,257873
1784,1,Total,40-49,unemployed,34111,399676
1785,1,Total,50-59,unemployed,46113,269946
1786,1,Total,60-69,unemployed,101074,203314
1787,1,Total,70-79,unemployed,74918,114042
1788,1,Total,80+,unemployed,43900,55708
1789,1,Total,Age not stated,unemployed,6419,4547
1790,1,Total,15-59,unemployed,1025444,2463436
1791,1,Total,60+,unemployed,219892,373064
1792,1,Rural,Total,unemployed,2562471,3432508
1793,1,Rural,5-9,unemployed,572851,513160
1794,1,Rural,10-14,unemployed,539257,488669
1795,1,Rural,15-19,unemployed,366223,370636
1796,1,Rural,20-24,unemployed,179625,282623
1797,1,Rural,25-29,unemployed,64134,223480
1798,1,Rural,30-34,unemployed,25618,184933
1799,1,Rural,35-39,unemployed,13898,166615
1800,1,Rural,40-49,unemployed,22671,258589
1801,1,Rural,50-59,unemployed,29478,173246
1802,1,Rural,60-69,unemployed,60311,134610
1803,1,Rural,70-79,unemployed,49826,77954
1804,1,Rural,80+,unemployed,32823,40225
1805,1,Rural,Age not stated,unemployed,4865,3370
1806,1,Rural,15-59,unemployed,701647,1660122
1807,1,Rural,60+,unemployed,142960,252789
1808,1,Urban,Total,unemployed,883101,1340509
1809,1,Urban,5-9,unemployed,157485,137688
1810,1,Urban,10-14,unemployed,160723,141070
1811,1,Urban,15-19,unemployed,137226,135051
1812,1,Urban,20-24,unemployed,90889,128871
1813,1,Urban,25-29,unemployed,41834,114361
1814,1,Urban,30-34,unemployed,17021,95986
1815,1,Urban,35-39,unemployed,8752,91258
1816,1,Urban,40-49,unemployed,11440,141087
1817,1,Urban,50-59,unemployed,16635,96700
1818,1,Urban,60-69,unemployed,40763,68704
1819,1,Urban,70-79,unemployed,25092,36088
1820,1,Urban,80+,unemployed,11077,15483
1821,1,Urban,Age not stated,unemployed,1554,1177
1822,1,Urban,15-59,unemployed,323797,803314
1823,1,Urban,60+,unemployed,76932,120275
1824,2,Total,Total,unemployed,1438500,1866680
1825,2,Total,5-9,unemployed,295210,264356
1826,2,Total,10-14,unemployed,289801,254418
1827,2,Total,15-19,unemployed,226757,212459
1828,2,Total,20-24,unemployed,105098,151391
1829,2,Total,25-29,unemployed,30633,108392
1830,2,Total,30-34,unemployed,12687,90715
1831,2,Total,35-39,unemployed,8497,80481
1832,2,Total,40-49,unemployed,15919,128436
1833,2,Total,50-59,unemployed,25736,101963
1834,2,Total,60-69,unemployed,63858,94264
1835,2,Total,70-79,unemployed,45134,69986
1836,2,Total,80+,unemployed,31145,46705
1837,2,Total,Age not stated,unemployed,3014,3141
1838,2,Total,15-59,unemployed,425327,873837
1839,2,Total,60+,unemployed,140137,210955
1840,2,Rural,Total,unemployed,1273987,1612679
1841,2,Rural,5-9,unemployed,266724,240137
1842,2,Rural,10-14,unemployed,258152,228908
1843,2,Rural,15-19,unemployed,197306,185963
1844,2,Rural,20-24,unemployed,86599,124739
1845,2,Rural,25-29,unemployed,24063,85950
1846,2,Rural,30-34,unemployed,10212,70521
1847,2,Rural,35-39,unemployed,7072,61867
1848,2,Rural,40-49,unemployed,13777,101045
1849,2,Rural,50-59,unemployed,22319,84174
1850,2,Rural,60-69,unemployed,54529,81055
1851,2,Rural,70-79,unemployed,39826,62884
1852,2,Rural,80+,unemployed,28832,43371
1853,2,Rural,Age not stated,unemployed,2833,2877
1854,2,Rural,15-59,unemployed,361348,714259
1855,2,Rural,60+,unemployed,123187,187310
1856,2,Urban,Total,unemployed,164513,254001
1857,2,Urban,5-9,unemployed,28486,24219
1858,2,Urban,10-14,unemployed,31649,25510
1859,2,Urban,15-19,unemployed,29451,26496
1860,2,Urban,20-24,unemployed,18499,26652
1861,2,Urban,25-29,unemployed,6570,22442
1862,2,Urban,30-34,unemployed,2475,20194
1863,2,Urban,35-39,unemployed,1425,18614
1864,2,Urban,40-49,unemployed,2142,27391
1865,2,Urban,50-59,unemployed,3417,17789
1866,2,Urban,60-69,unemployed,9329,13209
1867,2,Urban,70-79,unemployed,5308,7102
1868,2,Urban,80+,unemployed,2313,3334
1869,2,Urban,Age not stated,unemployed,181,264
1870,2,Urban,15-59,unemployed,63979,159578
1871,2,Urban,60+,unemployed,16950,23645
1872,3,Total,Total,unemployed,6565308,11280668
1873,3,Total,5-9,unemployed,1271202,1044173
1874,3,Total,10-14,unemployed,1363728,1095673
1875,3,Total,15-19,unemployed,1127641,1131521
1876,3,Total,20-24,unemployed,504596,1104511
1877,3,Total,25-29,unemployed,158387,950814
1878,3,Total,30-34,unemployed,71545,801160
1879,3,Total,35-39,unemployed,51555,744095
1880,3,Total,40-49,unemployed,91336,1275212
1881,3,Total,50-59,unemployed,116028,859179
1882,3,Total,60-69,unemployed,290362,751759
1883,3,Total,70-79,unemployed,222155,339754
1884,3,Total,80+,unemployed,134176,182653
1885,3,Total,Age not stated,unemployed,12641,16591
1886,3,Total,15-59,unemployed,2121088,6866492
1887,3,Total,60+,unemployed,646693,1274166
1888,3,Rural,Total,unemployed,4097657,7067336
1889,3,Rural,5-9,unemployed,811421,667331
1890,3,Rural,10-14,unemployed,880410,710801
1891,3,Rural,15-19,unemployed,703303,728656
1892,3,Rural,20-24,unemployed,269539,680611
1893,3,Rural,25-29,unemployed,81859,567511
1894,3,Rural,30-34,unemployed,40069,479468
1895,3,Rural,35-39,unemployed,30233,448642
1896,3,Rural,40-49,unemployed,56115,775475
1897,3,Rural,50-59,unemployed,66501,512024
1898,3,Rural,60-69,unemployed,170996,501133
1899,3,Rural,70-79,unemployed,149586,231197
1900,3,Rural,80+,unemployed,98570,131236
1901,3,Rural,Age not stated,unemployed,9071,11866
1902,3,Rural,15-59,unemployed,1247619,4192387
1903,3,Rural,60+,unemployed,419152,863566
1904,3,Urban,Total,unemployed,2467651,4213332
1905,3,Urban,5-9,unemployed,459781,376842
1906,3,Urban,10-14,unemployed,483318,384872
1907,3,Urban,15-19,unemployed,424338,402865
1908,3,Urban,20-24,unemployed,235057,423900
1909,3,Urban,25-29,unemployed,76528,383303
1910,3,Urban,30-34,unemployed,31476,321692
1911,3,Urban,35-39,unemployed,21322,295453
1912,3,Urban,40-49,unemployed,35221,499737
1913,3,Urban,50-59,unemployed,49527,347155
1914,3,Urban,60-69,unemployed,119366,250626
1915,3,Urban,70-79,unemployed,72569,108557
1916,3,Urban,80+,unemployed,35606,51417
1917,3,Urban,Age not stated,unemployed,3570,4725
1918,3,Urban,15-59,unemployed,873469,2674105
1919,3,Urban,60+,unemployed,227541,410600
1920,4,Total,Total,unemployed,252504,398810
1921,4,Total,5-9,unemployed,48460,41368
1922,4,Total,10-14,unemployed,50274,40234
1923,4,Total,15-19,unemployed,45478,40850
1924,4,Total,20-24,unemployed,27040,44592
1925,4,Total,25-29,unemployed,6424,37147
1926,4,Total,30-34,unemployed,1702,30299
1927,4,Total,35-39,unemployed,914,27215
1928,4,Total,40-49,unemployed,1640,41934
1929,4,Total,50-59,unemployed,3884,26376
1930,4,Total,60-69,unemployed,12871,18288
1931,4,Total,70-79,unemployed,7182,8220
1932,4,Total,80+,unemployed,3179,3670
1933,4,Total,Age not stated,unemployed,109,110
1934,4,Total,15-59,unemployed,87082,248413
1935,4,Total,60+,unemployed,23232,30178
1936,4,Rural,Total,unemployed,6486,10155
1937,4,Rural,5-9,unemployed,1556,1344
1938,4,Rural,10-14,unemployed,1338,1065
1939,4,Rural,15-19,unemployed,945,837
1940,4,Rural,20-24,unemployed,398,1132
1941,4,Rural,25-29,unemployed,90,1265
1942,4,Rural,30-34,unemployed,36,860
1943,4,Rural,35-39,unemployed,21,615
1944,4,Rural,40-49,unemployed,47,715
1945,4,Rural,50-59,unemployed,66,451
1946,4,Rural,60-69,unemployed,231,296
1947,4,Rural,70-79,unemployed,102,115
1948,4,Rural,80+,unemployed,42,48
1949,4,Rural,Age not stated,unemployed,3,2
1950,4,Rural,15-59,unemployed,1603,5875
1951,4,Rural,60+,unemployed,375,459
1952,4,Urban,Total,unemployed,246018,388655
1953,4,Urban,5-9,unemployed,46904,40024
1954,4,Urban,10-14,unemployed,48936,39169
1955,4,Urban,15-19,unemployed,44533,40013
1956,4,Urban,20-24,unemployed,26642,43460
1957,4,Urban,25-29,unemployed,6334,35882
